seed,train_dataset,test_dataset,architecture,use_cbam,accuracy,precision,recall,f1_score,auc,val_loss,num_train_images,num_val_images,num_test_images,precision_class_0,precision_class_1,precision_class_2,precision_class_3,precision_class_4,recall_class_0,recall_class_1,recall_class_2,recall_class_3,recall_class_4,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,train_class_0,train_class_1,train_class_2,train_class_3,train_class_4,val_class_0,val_class_1,val_class_2,val_class_3,val_class_4,test_class_0,test_class_1,test_class_2,test_class_3,test_class_4,class_weight_0,class_weight_1,class_weight_2,class_weight_3,class_weight_4,use_class_weights,use_weighted_sampler,model_path,metrics_path,predictions_path,confusion_matrix_path
42,aptos,aptos,base,False,0.751219512195122,0.5003097147950089,0.5286666666666666,0.5139839698255539,0.8787046225986804,1.1686737537384033,1224,305,205,0.9509803921568627,0.59375,0.5818181818181818,0.375,0.0,0.97,0.6333333333333333,0.64,0.4,0.0,0.9603960396039604,0.6129032258064516,0.6095238095238096,0.3870967741935484,0.0,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_aptos\confusion_matrix.png
42,aptos,messidor,base,False,0.526829268292683,0.6114285714285714,0.28733333333333333,0.28562150652116053,0.6782952169505649,1.4054758548736572,1224,305,205,0.5238095238095238,0.2,0.6666666666666666,1.0,0.6666666666666666,0.99,0.03333333333333333,0.08,0.13333333333333333,0.2,0.6851211072664359,0.05714285714285714,0.14285714285714285,0.23529411764705882,0.3076923076923077,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_messidor\confusion_matrix.png
42,aptos,odir,base,False,0.47804878048780486,0.1484771573604061,0.2006666666666667,0.1424044365220836,0.619591251080555,1.4247796535491943,1224,305,205,0.49238578680203043,0.25,0.0,0.0,0.0,0.97,0.03333333333333333,0.0,0.0,0.0,0.6531986531986532,0.058823529411764705,0.0,0.0,0.0,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_42\evaluations\test_odir\confusion_matrix.png
42,aptos,aptos,cbam,True,0.7414634146341463,0.5795528035775714,0.574,0.567048904890489,0.9151079584818126,1.2039625644683838,1224,305,205,0.9509803921568627,0.4888888888888889,0.6578947368421053,0.4,0.4,0.97,0.7333333333333333,0.5,0.26666666666666666,0.4,0.9603960396039604,0.5866666666666667,0.5681818181818182,0.32,0.4,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_aptos\confusion_matrix.png
42,aptos,messidor,cbam,True,0.48292682926829267,0.09850746268656715,0.198,0.13156146179401992,0.6434005261292188,1.414123296737671,1224,305,205,0.4925373134328358,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.6578073089700996,0.0,0.0,0.0,0.0,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_messidor\confusion_matrix.png
42,aptos,odir,cbam,True,0.47317073170731705,0.14696969696969697,0.21200000000000002,0.1574304889741131,0.5954486787688824,1.4276630878448486,1224,305,205,0.48484848484848486,0.0,0.0,0.0,0.25,0.96,0.0,0.0,0.0,0.1,0.6442953020134228,0.0,0.0,0.0,0.14285714285714285,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\cbam\seed_42\evaluations\test_odir\confusion_matrix.png
42,messidor,aptos,base,False,0.35121951219512193,0.32965591395950977,0.3613333333333334,0.286554016481554,0.6732803348321175,1.504258155822754,1224,305,205,0.9056603773584906,0.0,0.27586206896551724,0.19402985074626866,0.2727272727272727,0.48,0.0,0.16,0.8666666666666667,0.3,0.6274509803921569,0.0,0.20253164556962025,0.3170731707317073,0.2857142857142857,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_aptos\confusion_matrix.png
42,messidor,messidor,base,False,0.7463414634146341,0.6875089306977852,0.6859999999999999,0.6732452361989283,0.8954491912162542,1.2292158603668213,1224,305,205,0.7948717948717948,0.6470588235294118,0.75,0.5789473684210527,0.6666666666666666,0.93,0.36666666666666664,0.6,0.7333333333333333,0.8,0.8571428571428571,0.46808510638297873,0.6666666666666666,0.6470588235294118,0.7272727272727273,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_messidor\confusion_matrix.png
42,messidor,odir,base,False,0.4682926829268293,0.2760964438268746,0.27266666666666667,0.26147229306747044,0.6767922933885583,1.460539698600769,1224,305,205,0.6062992125984252,0.25,0.28888888888888886,0.23529411764705882,0.0,0.77,0.06666666666666667,0.26,0.26666666666666666,0.0,0.6784140969162996,0.10526315789473684,0.2736842105263158,0.25,0.0,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\base\seed_42\evaluations\test_odir\confusion_matrix.png
42,messidor,aptos,cbam,True,0.2,0.24104592013958653,0.23533333333333334,0.1832038050229742,0.6577292984321848,1.582801342010498,1224,305,205,0.6296296296296297,0.05263157894736842,0.32432432432432434,0.11864406779661017,0.08,0.17,0.1,0.24,0.4666666666666667,0.2,0.2677165354330709,0.06896551724137931,0.27586206896551724,0.1891891891891892,0.11428571428571428,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_aptos\confusion_matrix.png
42,messidor,messidor,cbam,True,0.5707317073170731,0.5202562087845062,0.516,0.5093144064962177,0.8190178199842038,1.4311641454696655,1224,305,205,0.7184466019417476,0.2926829268292683,0.5151515151515151,0.45,0.625,0.74,0.4,0.34,0.6,0.5,0.729064039408867,0.3380281690140845,0.40963855421686746,0.5142857142857142,0.5555555555555556,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_messidor\confusion_matrix.png
42,messidor,odir,cbam,True,0.33170731707317075,0.2747665534804754,0.316,0.2575594337127699,0.6820008582249668,1.5412306785583496,1224,305,205,0.65625,0.22580645161290322,0.21052631578947367,0.15625,0.125,0.42,0.23333333333333334,0.16,0.6666666666666666,0.1,0.5121951219512195,0.22950819672131148,0.18181818181818182,0.25316455696202533,0.1111111111111111,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\messidor\cbam\seed_42\evaluations\test_odir\confusion_matrix.png
42,odir,aptos,base,False,0.3902439024390244,0.27642076999172266,0.34933333333333333,0.2670972672122853,0.6662164443366481,1.5065046548843384,1224,305,205,0.7341772151898734,0.07894736842105263,0.25,0.22807017543859648,0.09090909090909091,0.58,0.1,0.1,0.8666666666666667,0.1,0.6480446927374302,0.08823529411764706,0.14285714285714285,0.3611111111111111,0.09523809523809523,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_aptos\confusion_matrix.png
42,odir,messidor,base,False,0.43414634146341463,0.43650793650793657,0.426,0.41067355295259017,0.7137720280851011,1.4753758907318115,1224,305,205,0.5888888888888889,0.2222222222222222,0.4,0.4,0.5714285714285714,0.53,0.4666666666666667,0.2,0.5333333333333333,0.4,0.5578947368421052,0.3010752688172043,0.26666666666666666,0.45714285714285713,0.47058823529411764,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_messidor\confusion_matrix.png
42,odir,odir,base,False,0.5414634146341464,0.5678837688921723,0.5660000000000001,0.5607970407970408,0.8145622443204786,1.4022343158721924,1224,305,205,0.6470588235294118,0.3333333333333333,0.4897959183673469,0.7692307692307693,0.6,0.55,0.5333333333333333,0.48,0.6666666666666666,0.6,0.5945945945945946,0.41025641025641024,0.48484848484848486,0.7142857142857143,0.6,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\base\seed_42\evaluations\test_odir\confusion_matrix.png
42,odir,aptos,cbam,True,0.33170731707317075,0.2539864906062089,0.31533333333333335,0.23339604267186043,0.6277030964508045,1.5564748048782349,1224,305,205,0.6338028169014085,0.18181818181818182,0.21621621621621623,0.16666666666666666,0.07142857142857142,0.45,0.06666666666666667,0.16,0.8,0.1,0.5263157894736842,0.0975609756097561,0.1839080459770115,0.27586206896551724,0.08333333333333333,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_aptos\confusion_matrix.png
42,odir,messidor,cbam,True,0.3902439024390244,0.273255774571564,0.30866666666666664,0.27905746036492757,0.6420390305789286,1.506134271621704,1224,305,205,0.5495495495495496,0.2631578947368421,0.16666666666666666,0.2916666666666667,0.09523809523809523,0.61,0.16666666666666666,0.1,0.4666666666666667,0.2,0.5781990521327014,0.20408163265306123,0.125,0.358974358974359,0.12903225806451613,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_messidor\confusion_matrix.png
42,odir,odir,cbam,True,0.5121951219512195,0.5542580567580566,0.5166666666666666,0.5082681072548263,0.7876504885041389,1.4353015422821045,1224,305,205,0.7375,0.24675324675324675,0.48148148148148145,0.75,0.5555555555555556,0.59,0.6333333333333333,0.26,0.6,0.5,0.6555555555555556,0.35514018691588783,0.33766233766233766,0.6666666666666666,0.5263157894736842,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\odir\cbam\seed_42\evaluations\test_odir\confusion_matrix.png
123,aptos,aptos,base,False,0.7658536585365854,0.6227126457837211,0.5706666666666667,0.5856668102598317,0.8875003289862373,1.150942087173462,1224,305,205,0.9514563106796117,0.625,0.6037735849056604,0.3333333333333333,0.6,0.98,0.6666666666666666,0.64,0.26666666666666666,0.3,0.9655172413793104,0.6451612903225806,0.6213592233009708,0.2962962962962963,0.4,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_aptos\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_aptos\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_aptos\confusion_matrix.png
123,aptos,messidor,base,False,0.5024390243902439,0.34630034049547964,0.2906666666666667,0.28279980514761666,0.6689837770605173,1.410293459892273,1224,305,205,0.562874251497006,0.0,0.23529411764705882,0.3333333333333333,0.6,0.94,0.0,0.08,0.13333333333333333,0.3,0.704119850187266,0.0,0.11940298507462686,0.19047619047619047,0.4,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_messidor\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_messidor\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_messidor\confusion_matrix.png
123,aptos,odir,base,False,0.5073170731707317,0.2603809523809523,0.2526666666666667,0.21423777391515558,0.6415562081382115,1.3963154554367065,1224,305,205,0.5542857142857143,0.2,0.3333333333333333,0.21428571428571427,0.0,0.97,0.03333333333333333,0.06,0.2,0.0,0.7054545454545454,0.05714285714285714,0.1016949152542373,0.20689655172413793,0.0,734,184,238,48,20,183,46,59,12,5,100,30,50,15,10,0.3335149884223938,1.330434799194336,1.0285714864730835,5.099999904632568,12.239999771118164,True,False,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\best_model.pt,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_odir\metrics.json,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_odir\predictions.csv,C:\Proyecto Integrador 2\retinopathy-generalization\outputs/factorial_experiments\aptos\base\seed_123\evaluations\test_odir\confusion_matrix.png
